Date,Open,High,Low,Close,Adj Close,Volume
2023-04-05,125.239998,126.269997,124.839996,126.150002,125.762398,2564700
2023-04-06,125.800003,126.050003,124.750000,125.160004,124.775452,1991000
2023-04-10,124.790001,125.800003,123.739998,125.620003,125.234032,1421200
2023-04-11,125.129997,126.250000,124.739998,125.680000,125.293846,1596100
2023-04-12,126.279999,127.180000,125.820000,126.129997,125.742455,1377100
2023-04-13,126.580002,128.720001,126.580002,128.279999,127.885864,1637200
2023-04-14,127.980003,128.529999,127.440002,127.870003,127.477119,1377100
2023-04-17,127.370003,128.419998,127.120003,128.080002,127.686470,1534600
2023-04-18,128.809998,129.380005,127.820000,129.039993,128.643509,1668700
2023-04-19,128.580002,128.899994,128.059998,128.179993,127.786156,1221400
2023-04-20,128.279999,129.580002,128.149994,128.800003,128.404266,1621100
2023-04-21,129.050003,130.119995,128.699997,129.110001,128.713303,1679700
2023-04-24,128.610001,129.610001,128.220001,129.479996,129.082169,1226700
2023-04-25,128.990005,129.869995,128.869995,129.500000,129.102112,1424300
2023-04-26,126.209999,127.040001,124.089996,125.120003,124.735565,4249900
2023-04-27,124.050003,126.730003,124.050003,126.510002,126.121300,2465900
2023-04-28,126.440002,127.699997,126.279999,127.279999,126.888931,1828600
2023-05-01,127.139999,127.669998,126.339996,127.419998,127.028496,1438300
2023-05-02,126.889999,127.419998,124.739998,126.160004,125.772369,1862100
2023-05-03,126.309998,126.849998,124.820000,125.070000,124.685715,1769400
2023-05-04,125.930000,125.980003,123.860001,124.010002,123.628975,2534400
2023-05-05,123.779999,125.660004,123.269997,125.419998,125.034645,2806500
2023-05-08,125.250000,126.180000,124.279999,125.760002,125.373604,1831400
2023-05-09,125.510002,126.550003,124.839996,125.410004,125.024681,2916900
2023-05-10,129.320007,129.500000,122.930000,124.739998,124.356735,4824200
2023-05-11,125.370003,126.739998,124.360001,125.320000,124.934952,3183900
2023-05-12,125.879997,126.750000,124.739998,125.470001,125.084496,2533200
2023-05-15,124.919998,125.510002,123.879997,124.839996,124.456421,1826400
2023-05-16,124.279999,125.540001,123.949997,125.120003,124.735565,2664300
2023-05-17,124.279999,125.680000,123.540001,124.919998,124.536179,2899600
2023-05-18,125.400002,126.300003,124.430000,126.209999,125.822220,2421300
2023-05-19,126.500000,127.290001,125.110001,125.660004,125.273911,2241000
2023-05-22,126.309998,126.699997,124.720001,125.120003,124.735565,1445800
2023-05-23,124.500000,125.599998,124.019997,125.290001,124.905045,1663500
2023-05-24,125.459999,126.120003,124.389999,125.400002,125.014702,1353500
2023-05-25,124.820000,125.800003,123.949997,125.400002,125.014702,1782300
2023-05-26,125.150002,126.860001,124.480003,126.800003,126.410408,1884200
2023-05-30,127.029999,127.389999,126.099998,126.480003,126.280609,2247600
2023-05-31,126.480003,128.309998,126.220001,128.000000,127.798210,2791000
2023-06-01,128.000000,128.550003,127.309998,127.690002,127.488701,1534200
2023-06-02,127.830002,128.009995,126.459999,127.669998,127.468727,1727700
2023-06-05,126.699997,128.190002,126.699997,127.019997,126.819756,2075800
2023-06-06,127.320000,128.160004,126.959999,127.139999,126.939568,1461000
2023-06-07,127.139999,128.669998,125.440002,126.239998,126.040985,2180300
2023-06-08,126.650002,128.589996,126.500000,127.110001,126.909615,1882700
2023-06-09,126.970001,127.260002,125.820000,125.940002,125.741463,1791700
2023-06-12,125.910004,126.160004,125.269997,125.760002,125.561745,2349500
2023-06-13,125.760002,127.610001,125.680000,127.320000,127.119286,1892300
2023-06-14,127.050003,128.500000,126.610001,127.900002,127.698372,1536000
2023-06-15,128.580002,129.050003,127.690002,128.990005,128.786652,1723000
2023-06-16,129.979996,130.000000,128.220001,128.660004,128.457169,3123400
2023-06-20,127.940002,128.419998,126.230003,126.410004,126.210724,2130500
2023-06-21,125.470001,126.470001,124.410004,124.570000,124.373619,2657700
2023-06-22,124.199997,125.940002,124.080002,125.449997,125.252228,1445700
2023-06-23,124.910004,125.779999,124.580002,125.250000,125.052544,2074400
2023-06-26,124.940002,127.339996,124.690002,126.669998,126.470306,1537000
2023-06-27,127.480003,131.570007,127.230003,131.380005,131.172882,2462000
2023-06-28,131.160004,132.869995,130.270004,130.660004,130.454025,2282000
2023-06-29,130.720001,130.970001,128.789993,130.449997,130.244339,1567400
2023-06-30,131.020004,131.539993,129.559998,129.699997,129.495529,1779100
2023-07-03,129.100006,131.009995,129.009995,130.869995,130.663681,896900
2023-07-05,130.179993,130.550003,129.130005,129.889999,129.685226,1756400
2023-07-06,128.800003,130.809998,128.669998,130.699997,130.493958,1682600
2023-07-07,130.490005,131.259995,128.539993,129.199997,128.996323,1793100
2023-07-10,129.720001,131.419998,129.720001,130.539993,130.334198,1900400
2023-07-11,130.539993,139.380005,130.500000,137.330002,137.113510,5288400
2023-07-12,137.929993,138.149994,135.149994,135.470001,135.256439,2848300
2023-07-13,136.830002,137.500000,136.490005,136.710007,136.494492,1700200
2023-07-14,136.779999,137.869995,136.050003,137.339996,137.123489,1369500
2023-07-17,138.289993,140.300003,137.669998,138.250000,138.032059,2882700
2023-07-18,138.550003,138.949997,137.330002,138.869995,138.651062,1641900
2023-07-19,138.770004,139.610001,136.690002,136.839996,136.624268,2290300
2023-07-20,136.389999,138.240005,136.389999,137.130005,136.913818,1829300
2023-07-21,137.529999,138.240005,136.889999,137.059998,136.843918,4562700
2023-07-24,137.660004,137.940002,136.779999,137.759995,137.542816,1319800
2023-07-25,137.699997,139.779999,137.529999,139.570007,139.349976,1507900
2023-07-26,139.039993,139.259995,137.949997,138.830002,138.611145,1602400
2023-07-27,139.559998,140.179993,137.029999,137.509995,137.293213,2311500
2023-07-28,138.350006,138.589996,137.520004,137.850006,137.632690,1508700
2023-07-31,137.440002,138.050003,135.839996,136.350006,136.135056,2246800
2023-08-01,135.520004,137.350006,135.460007,136.119995,135.905411,2298800
2023-08-02,130.000000,130.139999,125.470001,126.309998,126.110870,5112600
2023-08-03,125.580002,126.849998,123.720001,123.830002,123.634789,4083400
2023-08-04,124.040001,124.309998,122.470001,122.589996,122.396736,2798100
2023-08-07,123.209999,124.650002,122.680000,124.050003,123.854439,2662000
2023-08-08,122.889999,123.559998,122.489998,122.610001,122.416710,2409800
2023-08-09,122.879997,123.330002,121.449997,121.919998,121.727791,2404200
2023-08-10,123.089996,123.669998,121.540001,122.269997,122.077240,1683300
2023-08-11,121.550003,122.379997,121.089996,122.199997,122.007347,1894200
2023-08-14,122.110001,123.559998,121.779999,122.769997,122.576454,1713200
2023-08-15,121.870003,122.480003,121.220001,121.419998,121.228584,1500000
2023-08-16,120.889999,121.620003,120.370003,120.680000,120.489754,1554900
2023-08-17,120.330002,120.709999,118.690002,118.760002,118.572777,1790700
2023-08-18,117.870003,119.430000,117.820000,118.360001,118.173409,1518100
2023-08-21,118.430000,119.129997,117.820000,118.599998,118.413025,1412000
2023-08-22,119.019997,119.699997,118.760002,119.529999,119.341560,1839900
2023-08-23,120.150002,121.580002,119.730003,121.320000,121.128738,1821200
2023-08-24,121.550003,122.419998,119.879997,119.910004,119.720970,1795100
2023-08-25,119.930000,120.190002,118.989998,119.690002,119.501312,1308900
2023-08-28,120.000000,120.599998,119.760002,120.519997,120.330002,1182800
2023-08-29,120.480003,121.360001,119.970001,120.959999,120.959999,1538600
2023-08-30,120.959999,121.639999,120.480003,120.550003,120.550003,1767600
2023-08-31,120.830002,121.089996,119.050003,119.980003,119.980003,4374900
2023-09-01,121.070000,122.019997,119.489998,120.540001,120.540001,2333100
2023-09-05,120.540001,122.379997,120.190002,121.500000,121.500000,1963800
2023-09-06,121.400002,121.470001,119.839996,120.900002,120.900002,2273400
2023-09-07,120.860001,121.680000,120.410004,120.940002,120.940002,1724600
2023-09-08,121.400002,122.239998,120.529999,121.750000,121.750000,1750100
2023-09-11,122.510002,123.470001,121.800003,122.529999,122.529999,3626400
2023-09-12,122.080002,123.250000,121.190002,121.419998,121.419998,2379300
2023-09-13,121.419998,122.690002,121.190002,121.680000,121.680000,4107100
2023-09-14,121.680000,123.570000,121.360001,123.040001,123.040001,3112500
2023-09-15,122.550003,122.760002,120.209999,120.459999,120.459999,5405600
2023-09-18,121.180000,121.180000,120.000000,120.599998,120.599998,2449500
2023-09-19,120.180000,121.489998,120.120003,121.000000,121.000000,2403000
