Date,Open,High,Low,Adj Close
2022-09-20,109.339996,109.720001,106.32,95.513054
2022-09-21,107.980003,109.384003,106.900002,97.667885
2022-09-22,108.5,109.980003,108.080002,97.739716
2022-09-23,109.059998,109.919998,107.480003,97.07531
2022-09-26,109.760002,109.900002,105.68,95.76445
2022-09-27,107.18,107.739998,105.558998,94.77681
2022-09-28,105.540001,105.870003,102.239998,94.381767
2022-09-29,104.779999,105.419998,101.199997,91.436813
2022-09-30,101.260002,103.220001,100.660004,90.790375
2022-10-03,100.5,104.779999,99.589996,93.124779
2022-10-04,104.599998,107.153999,104.519997,94.256065
2022-10-05,104.940002,106.028999,101.720001,92.101227
2022-10-06,102.559998,102.779999,101.459999,91.221336
2022-10-07,101.199997,101.997002,100.139999,90.251656
2022-10-10,100.639999,102.599998,100.120003,91.113594
2022-10-11,101.540001,101.813004,100.559998,90.951988
2022-10-12,101.620003,101.620003,97.400002,88.842041
2022-10-13,97.839996,101.400002,97.68,89.237091
2022-10-14,100.5,101.519997,99.260002,89.416664
2022-10-17,99.43,100.568001,98.879997,89.802742
2022-10-18,100.480003,100.800003,99.480003,89.434616
2022-10-19,100.480003,101.660004,99.330002,90.826286
2022-10-20,100.919998,101.919998,98.370003,88.635536
2022-10-21,98.889999,99.309998,97.620003,88.518814
2022-10-24,98.949997,100.720001,98.239998,89.407684
2022-10-25,99.870003,100.360001,98.580002,88.590645
2022-10-26,98.879997,99.519997,98.32,88.68042
2022-10-27,99.269997,99.57,98.389999,88.590645
2022-10-28,97.68,100.209999,97.68,89.614189
2022-10-31,99.730003,101.760002,99.410004,91.257256
2022-11-01,102.360001,102.940002,101.739998,92.083267
2022-11-02,102.540001,103.480003,101.440002,92.76564
2022-11-03,102.980003,103.379997,102.120003,91.975533
2022-11-04,102.480003,105.092003,102.0,94.05854
2022-11-07,104.660004,105.400002,103.879997,94.022621
2022-11-08,104.779999,108.0,104.599998,95.387352
2022-11-09,106.120003,106.800003,103.540001,93.465958
2022-11-10,103.540001,107.339996,103.360001,94.95639
2022-11-11,105.0,105.0,102.800003,93.124779
2022-11-14,103.980003,105.480003,103.68,93.519829
2022-11-15,101.699997,102.0,94.610001,86.094627
2022-11-16,95.0,97.699997,94.978996,87.234894
2022-11-17,97.190002,97.32,95.860001,86.57048
2022-11-18,96.589996,98.010002,96.339996,87.46833
2022-11-21,97.32,98.860001,96.870003,88.087852
2022-11-22,96.089996,97.010002,94.660004,85.29554
2022-11-23,95.0,95.349998,93.853996,84.99028
2022-11-24,90.93,92.949997,89.870003,87.356354
2022-11-25,93.0,93.449997,92.519997,87.723991
2022-11-28,92.580002,93.400002,92.489998,87.488327
2022-11-29,92.339996,93.0,91.449997,86.573944
2022-11-30,92.720001,93.07,91.699997,86.573944
2022-12-01,92.669998,93.401001,91.43,86.272293
2022-12-02,91.550003,92.160004,90.875999,85.914085
2022-12-05,92.43,93.18,90.760002,85.800964
2022-12-06,90.5,91.110001,88.559998,84.151306
2022-12-07,88.639999,92.339996,86.360001,82.633629
2022-12-08,87.32,87.550003,84.949997,81.002823
2022-12-09,86.110001,86.889999,85.57,81.775803
2022-12-12,86.449997,87.639999,85.940002,82.068024
2022-12-13,87.0,87.970001,85.82,81.530708
2022-12-14,85.879997,86.809998,85.339996,81.389313
2022-12-15,86.230003,86.410004,85.360001,81.049957
2022-12-16,85.940002,85.940002,83.237,78.957253
2022-12-19,84.120003,84.879997,83.769997,79.456863
2022-12-20,84.0,84.389999,83.550003,78.994957
2022-12-21,83.440002,84.839996,83.290001,79.654816
2022-12-22,84.360001,84.830002,83.730003,78.92897
2022-12-23,84.029999,84.599998,83.669998,79.089226
2022-12-28,84.639999,85.43,84.110001,79.626541
2022-12-29,84.239998,85.360001,83.690002,80.239273
2022-12-30,84.540001,85.005997,84.230003,79.409721
2023-01-03,84.959999,86.370003,84.638,80.983971
2023-01-04,86.220001,87.900002,85.669998,82.775024
2023-01-05,87.720001,88.809998,87.519997,83.679977
2023-01-06,88.940002,89.529999,88.470001,83.623421
2023-01-09,88.699997,89.360001,87.510002,83.604568
2023-01-10,88.779999,89.099998,87.589996,82.690186
2023-01-11,88.160004,89.608002,87.82,82.784454
2023-01-12,89.589996,92.349998,89.510002,86.771912
2023-01-13,92.370003,92.459999,91.25,86.357132
2023-01-16,91.75,93.300003,91.459999,87.950233
2023-01-17,93.779999,93.82,92.18,86.894455
2023-01-18,92.980003,93.400002,90.690002,85.489891
2023-01-19,90.699997,91.139999,89.852997,85.084541
2023-01-20,90.809998,91.959999,90.120003,86.611649
2023-01-23,92.370003,92.458,91.529999,86.281723
2023-01-24,92.0,92.389999,91.370003,86.856743
2023-01-25,91.940002,92.330002,91.330002,87.035851
2023-01-26,92.790001,94.389999,92.239998,87.045273
2023-01-27,92.489998,93.419998,91.93,88.063347
2023-01-30,93.709999,93.860001,93.019997,88.185898
2023-01-31,93.93,94.529999,92.709999,87.780556
2023-02-01,92.099998,92.144997,90.019997,85.95179
2023-02-02,91.400002,94.879997,90.800003,89.401924
2023-02-03,94.110001,94.132004,91.139999,85.914085
2023-02-06,90.790001,91.699997,90.620003,85.461609
2023-02-07,90.75,91.589996,90.139999,86.244011
2023-02-08,91.669998,92.809998,91.550003,87.026421
2023-02-09,92.720001,93.230003,91.269997,86.036629
2023-02-10,91.75,92.300003,91.150002,86.800186
2023-02-13,91.889999,94.0,91.169998,88.610092
2023-02-14,96.0,98.459999,94.730003,91.645462
2023-02-15,98.669998,99.599998,97.93,93.530785
2023-02-16,101.099998,103.059998,100.385002,95.698898
2023-02-17,101.279999,102.919998,101.120003,96.50959
2023-02-20,102.980003,103.019997,101.779999,96.867805
2023-02-21,102.879997,103.239998,101.220001,95.830879
2023-02-22,101.620003,101.82,100.010002,94.737389
2023-02-23,99.730003,100.519997,98.910004,93.323395
2023-02-24,98.860001,99.93,98.699997,93.493073
2023-02-27,98.489998,101.279999,98.459999,94.944771
2023-02-28,100.940002,102.120003,99.776001,94.05867
2023-03-01,100.120003,100.82,99.620003,94.322617
2023-03-02,99.07,100.239998,98.82,93.888992
2023-03-03,99.790001,101.211998,99.400002,94.718536
2023-03-06,100.919998,101.32,100.413002,95.416107
2023-03-07,99.5,100.019997,98.610001,93.040596
2023-03-08,97.959999,99.209999,97.690002,93.059456
2023-03-09,98.449997,99.330002,97.220001,93.040596
2023-03-10,96.839996,100.379997,96.580002,92.908623
2023-03-13,98.440002,98.440002,95.419998,90.193764
2023-03-14,95.440002,96.599998,95.059998,90.665092
2023-03-15,95.940002,97.25,93.839996,88.628944
2023-03-16,94.790001,94.82,92.199997,87.356354
2023-03-17,92.82,93.07,90.059998,85.18824
2023-03-20,90.639999,92.900002,89.154999,87.167824
2023-03-21,92.489998,92.879997,91.120003,87.356354
2023-03-22,92.32,92.342003,90.75,86.14032
2023-03-23,91.190002,91.529999,90.5,85.593582
2023-03-24,90.699997,90.82,88.160004,83.500877
2023-03-27,89.150002,89.57,88.739998,83.991058
2023-03-28,89.239998,89.400002,88.059998,83.849655
2023-03-29,88.82,90.169998,88.279999,84.679199
2023-03-30,89.699997,90.004997,89.059998,84.40583
2023-03-31,89.459999,89.809998,89.07,84.179588
2023-04-03,89.629997,90.355003,89.0,84.330414
2023-04-04,89.599998,89.610001,87.199997,82.463951
2023-04-05,88.0,90.779999,87.260002,84.320984
2023-04-06,89.540001,91.82,89.470001,86.225166
2023-04-11,91.989998,92.489998,91.349998,86.809608
2023-04-12,92.230003,93.410004,91.730003,86.72477
2023-04-13,91.379997,92.25,90.989998,86.545662
2023-04-14,92.139999,92.594002,91.398003,86.696495
2023-04-17,92.010002,93.348,91.82,87.394058
2023-04-18,93.0,93.32,91.650002,86.7342
2023-04-19,91.019997,91.523003,90.629997,85.584152
2023-04-20,90.790001,90.839996,89.669998,84.660347
2023-04-21,89.919998,90.730003,89.620003,85.461609
2023-04-24,90.529999,91.0,89.68,84.537804
2023-04-25,90.599998,92.160004,90.400002,86.046059
2023-04-26,91.25,95.360001,91.058998,88.874039
2023-04-27,94.739998,96.440002,92.620003,90.401154
2023-04-28,96.5,96.769997,95.336998,90.401154
2023-05-02,95.059998,95.800003,93.519997,88.317871
2023-05-03,93.900002,97.050003,93.830002,90.64624
2023-05-04,95.900002,96.699997,94.459999,89.100273
2023-05-05,95.440002,96.349998,94.32,89.571602
2023-05-09,95.059998,95.610001,94.089996,88.874039
2023-05-10,94.260002,94.559998,92.300003,87.43177
2023-05-11,,,,
2023-05-12,90.449997,90.790001,89.080002,84.707481
2023-05-15,90.599998,90.760002,88.910004,84.867729
2023-05-16,86.099998,87.870003,81.019997,78.55191
2023-05-17,82.860001,84.629997,82.010002,77.618668
2023-05-18,82.209999,83.300003,81.800003,78.184273
2023-05-19,83.389999,83.599998,81.830002,78.325661
2023-05-22,83.449997,83.699997,81.510002,76.968239
2023-05-23,81.949997,84.550003,81.760002,79.258904
2023-05-24,83.669998,83.949997,82.790001,78.608467
2023-05-25,83.589996,83.589996,81.059998,76.412064
2023-05-26,80.330002,80.400002,78.439003,74.913239
2023-05-30,79.18,79.980003,74.376999,73.291862
2023-05-31,77.489998,78.900002,76.25,71.99099
2023-06-01,76.779999,77.080002,75.690002,71.764748
2023-06-02,76.269997,77.639999,74.099998,71.293419
2023-06-05,77.629997,78.730003,77.040001,73.45211
2023-06-06,76.699997,77.470001,76.129997,72.509453
2023-06-07,76.470001,79.849998,76.269997,73.980003
2023-06-08,75.019997,75.68,73.959999,74.150002
2023-06-09,74.480003,75.43,74.400002,74.879997
2023-06-12,74.839996,75.101997,72.849998,72.849998
2023-06-13,73.5,73.68,71.709999,72.43
2023-06-14,72.0,75.699997,71.910004,72.839996
2023-06-15,73.029999,74.099998,72.373001,73.860001
2023-06-16,74.129997,74.510002,73.330002,73.709999
2023-06-19,74.440002,74.910004,73.68,74.139999
2023-06-20,74.019997,74.099998,73.0,73.0
2023-06-21,72.300003,72.970001,72.129997,72.730003
2023-06-22,72.239998,72.610001,71.470001,71.900002
2023-06-23,71.82,73.029999,71.650002,72.690002
2023-06-26,72.690002,72.849998,70.059998,70.059998
2023-06-27,70.449997,72.669998,70.150002,72.650002
2023-06-28,73.410004,74.419998,73.290001,73.660004
2023-06-29,74.0,74.379997,73.199997,74.339996
2023-06-30,74.470001,74.769997,73.809998,73.970001
2023-07-03,74.239998,75.309998,73.970001,74.32
2023-07-04,74.410004,74.860001,73.660004,73.660004
2023-07-05,73.449997,74.438004,72.25,72.669998
2023-07-06,71.989998,72.599998,70.620003,70.739998
2023-07-07,70.82,70.860001,69.849998,70.709999
2023-07-10,70.980003,71.309998,70.269997,70.639999
2023-07-11,70.349998,71.07,69.730003,71.040001
2023-07-12,71.470001,72.699997,71.309998,72.650002
2023-07-13,72.68,72.889999,71.839996,71.93
2023-07-14,72.209999,73.18,72.119003,72.199997
2023-07-17,72.68,73.230003,71.889999,71.889999
2023-07-18,72.199997,72.199997,70.480003,71.419998
2023-07-19,72.410004,73.889999,72.019997,73.449997
2023-07-20,73.910004,74.220001,73.290001,73.870003
2023-07-21,73.809998,74.080002,73.059998,73.510002
2023-07-24,74.5,77.279999,74.421997,76.510002
2023-07-25,75.639999,77.379997,75.209999,75.93
2023-07-26,75.699997,78.07,75.309998,77.529999
2023-07-27,78.07,78.330002,76.160004,76.160004
2023-07-28,76.0,76.25,75.459999,75.75
2023-07-31,75.75,75.900002,74.199997,74.43
2023-08-01,74.099998,74.559998,73.550003,73.879997
2023-08-02,73.720001,77.032997,72.239998,73.900002
2023-08-03,73.199997,73.610001,72.370003,72.370003
2023-08-04,72.610001,73.699997,72.25,73.620003
2023-08-07,73.510002,73.849998,72.440002,72.68
2023-08-08,72.800003,72.919998,71.739998,71.959999
2023-08-09,72.480003,72.580002,71.790001,72.580002
2023-08-10,72.82,73.18,72.480003,73.18
2023-08-11,73.080002,73.5,72.599998,72.699997
2023-08-14,72.610001,72.790001,71.989998,72.190002
2023-08-15,71.940002,72.129997,70.739998,70.93
2023-08-16,71.0,71.120003,70.370003,70.739998
2023-08-17,70.589996,70.910004,69.900002,70.830002
2023-08-18,70.980003,71.889999,70.379997,70.900002
2023-08-21,70.650002,71.199997,70.349998,70.360001
2023-08-22,70.830002,71.510002,70.480003,70.629997
2023-08-23,70.449997,71.540001,70.449997,71.540001
2023-08-24,72.150002,72.610001,71.43,71.730003
2023-08-25,71.660004,72.080002,71.080002,71.279999
2023-08-29,72.239998,73.019997,72.010002,72.690002
2023-08-30,73.089996,73.550003,72.879997,73.279999
2023-08-31,73.5,74.089996,73.199997,73.209999
2023-09-01,73.599998,74.169998,73.25,73.599998
2023-09-04,73.709999,73.800003,72.449997,72.449997
2023-09-05,72.25,74.050003,72.0,73.449997
2023-09-06,73.739998,73.940002,72.769997,73.360001
2023-09-07,72.989998,73.980003,72.699997,73.919998
2023-09-08,73.529999,73.809998,72.900002,73.220001
2023-09-11,73.260002,75.129997,73.230003,75.129997
2023-09-12,75.93,77.720001,75.440002,77.379997
2023-09-13,77.620003,79.543999,77.389999,78.830002
2023-09-14,79.309998,80.403,78.870003,79.940002
2023-09-15,80.389999,80.660004,79.360001,79.809998
2023-09-18,79.18,79.989998,79.080002,79.43
2023-09-19,79.610001,80.269997,79.564003,80.07
2023-09-20,80.68,81.839996,80.339996,81.519997
