Date,Open,High,Low,Adj Close
2022-09-20,145.779999,148.839996,145.220001,146.089996
2022-09-21,146.389999,149.600006,142.0,142.119995
2022-09-22,141.550003,144.580002,140.869995,142.820007
2022-09-23,141.419998,142.619995,138.889999,140.410004
2022-09-26,140.119995,142.240005,136.190002,136.369995
2022-09-27,137.919998,139.419998,134.119995,134.399994
2022-09-28,134.619995,142.029999,134.270004,141.610001
2022-09-29,139.360001,139.839996,135.199997,136.410004
2022-09-30,136.050003,140.990005,135.5,135.679993
2022-10-03,137.139999,139.619995,136.100006,138.610001
2022-10-04,140.490005,142.389999,139.339996,140.279999
2022-10-05,138.240005,140.210007,134.779999,138.979996
2022-10-06,137.720001,141.449997,136.600006,139.070007
2022-10-07,136.759995,138.289993,132.440002,133.449997
2022-10-10,133.550003,136.110001,131.869995,133.789993
2022-10-11,131.619995,132.660004,126.989998,128.539993
2022-10-12,128.320007,129.669998,126.25,127.5
2022-10-13,123.529999,131.139999,122.529999,130.289993
2022-10-14,131.0,131.789993,126.519997,126.760002
2022-10-17,130.300003,134.789993,130.179993,134.039993
2022-10-18,137.089996,137.839996,131.399994,132.800003
2022-10-19,132.889999,137.0,132.220001,133.229996
2022-10-20,132.929993,136.770004,131.309998,131.529999
2022-10-21,126.309998,130.119995,125.440002,130.009995
2022-10-24,127.25,133.479996,124.57,129.720001
2022-10-25,130.880005,138.350006,130.589996,137.509995
2022-10-26,131.679993,135.550003,128.529999,129.820007
2022-10-27,97.980003,102.5,96.379997,97.940002
2022-10-28,99.580002,100.849998,97.510002,99.199997
2022-10-31,98.220001,99.32,92.599998,93.160004
2022-11-01,94.330002,97.489998,93.550003,95.199997
2022-11-02,94.209999,95.199997,90.480003,90.540001
2022-11-03,90.080002,90.459999,88.410004,88.910004
2022-11-04,90.349998,91.389999,88.089996,90.790001
2022-11-07,94.779999,96.879997,93.099998,96.720001
2022-11-08,95.919998,97.800003,94.790001,96.470001
2022-11-09,101.720001,104.900002,100.739998,101.470001
2022-11-10,107.120003,112.75,104.610001,111.870003
2022-11-11,109.230003,114.900002,108.809998,113.019997
2022-11-14,110.989998,116.269997,110.800003,114.220001
2022-11-15,116.07,118.739998,114.410004,117.080002
2022-11-16,114.5,116.080002,112.660004,113.230003
2022-11-17,110.410004,112.330002,109.800003,111.449997
2022-11-18,113.800003,114.32,110.620003,112.050003
2022-11-21,111.519997,112.370003,109.190002,109.860001
2022-11-22,109.860001,111.620003,108.32,111.440002
2022-11-23,111.720001,112.669998,110.730003,112.239998
2022-11-25,111.300003,112.730003,111.019997,111.410004
2022-11-28,110.779999,112.040001,108.379997,108.779999
2022-11-29,109.540001,110.940002,108.540001,109.459999
2022-11-30,109.510002,118.160004,109.379997,118.099998
2022-12-01,119.199997,121.199997,118.400002,120.440002
2022-12-02,117.830002,124.040001,117.610001,123.489998
2022-12-05,121.75,124.669998,121.349998,122.43
2022-12-06,119.910004,120.550003,113.739998,114.120003
2022-12-07,113.760002,115.879997,112.879997,113.93
2022-12-08,116.389999,117.339996,114.589996,115.330002
2022-12-09,115.300003,117.540001,113.870003,115.900002
2022-12-12,115.18,115.720001,113.139999,114.709999
2022-12-13,122.129997,123.300003,118.639999,120.150002
2022-12-14,119.389999,124.139999,119.389999,121.589996
2022-12-15,118.330002,118.629997,114.010002,116.150002
2022-12-16,120.230003,123.309998,118.82,119.43
2022-12-19,116.830002,117.800003,114.330002,114.480003
2022-12-20,113.260002,117.330002,112.459999,117.089996
2022-12-21,116.699997,120.339996,115.620003,119.760002
2022-12-22,117.199997,118.620003,114.379997,117.120003
2022-12-23,116.029999,118.18,115.540001,118.040001
2022-12-27,117.93,118.599998,116.050003,116.879997
2022-12-28,116.25,118.150002,115.510002,115.620003
2022-12-29,116.400002,121.029999,115.769997,120.260002
2022-12-30,118.160004,120.419998,117.739998,120.339996
2023-01-03,122.82,126.370003,122.279999,124.739998
2023-01-04,127.379997,129.050003,125.849998,127.370003
2023-01-05,126.129997,128.520004,124.540001,126.940002
2023-01-06,128.970001,130.330002,126.040001,130.020004
2023-01-09,131.160004,132.949997,129.279999,129.470001
2023-01-10,127.269997,133.440002,127.150002,132.990005
2023-01-11,130.960007,133.850006,130.339996,132.889999
