Date,Open,High,Low,Adj Close
2022-09-20,98.019997,99.25,96.945,97.260002
2022-09-21,96.959999,99.427002,95.120003,95.389999
2022-09-22,94.900002,95.589996,92.440002,92.449997
2022-09-23,90.510002,92.370003,88.690002,89.339996
2022-09-26,89.0,91.690002,88.894997,89.139999
2022-09-27,91.010002,92.695,88.455002,89.5
2022-09-28,90.050003,93.290001,89.394997,92.879997
2022-09-29,90.949997,91.209999,85.918999,86.839996
2022-09-30,86.489998,89.419998,86.0,86.300003
2022-10-03,87.5,89.449997,86.279999,89.0
2022-10-04,91.93,95.459999,91.324997,94.629997
2022-10-05,92.279999,93.68,89.110001,91.400002
2022-10-06,91.93,93.285004,90.370003,92.25
2022-10-07,90.059998,90.290001,87.379997,88.010002
2022-10-10,88.010002,88.489998,85.919998,85.970001
2022-10-11,85.0,85.779999,80.510002,82.129997
2022-10-12,82.150002,84.824997,80.0,83.18
2022-10-13,79.860001,84.43,78.5,82.650002
2022-10-14,84.360001,85.879997,81.720001,81.790001
2022-10-17,84.5,87.349998,84.190002,86.720001
2022-10-18,89.410004,90.260002,86.518997,88.040001
2022-10-19,89.360001,90.611,87.580002,88.75
2022-10-20,87.25,90.43,86.620003,87.739998
2022-10-21,85.550003,89.269997,84.519997,88.699997
2022-10-24,88.959999,97.07,84.080002,94.660004
2022-10-25,95.57,98.639999,95.080002,97.050003
2022-10-26,91.529999,91.980003,84.0,84.419998
2022-10-27,84.230003,84.519997,80.019997,81.739998
2022-10-28,81.419998,83.360001,80.529999,83.360001
2022-10-31,83.0,83.660004,80.32,80.580002
2022-11-01,81.599998,84.629997,80.129997,80.169998
2022-11-02,79.800003,79.860001,74.849998,75.0
2022-11-03,73.669998,74.25,71.449997,71.720001
2022-11-04,73.230003,73.489998,69.285004,71.050003
2022-11-07,72.650002,73.629997,71.285004,73.440002
2022-11-08,73.199997,74.745003,71.290001,73.269997
2022-11-09,71.93,72.330002,70.010002,71.400002
2022-11-10,75.93,78.599998,75.650002,78.440002
2022-11-11,79.599998,83.779999,78.110001,83.709999
2022-11-14,82.209999,83.809998,81.459999,82.5
2022-11-15,85.989998,86.841003,83.709999,85.110001
2022-11-16,83.540001,84.209999,82.260002,82.5
2022-11-17,80.0,80.099998,77.669998,79.449997
2022-11-18,80.870003,80.870003,76.019997,76.989998
2022-11-21,75.889999,75.889999,73.75,74.120003
2022-11-22,72.970001,75.349998,70.18,75.25
2022-11-23,75.5,78.599998,74.779999,78.260002
