Date,Open,High,Low,Adj Close
2022-09-20,240.369995,250.490005,239.660004,242.850006
2022-09-21,242.669998,248.300003,236.679993,236.869995
2022-09-22,235.350006,240.5,231.660004,237.050003
2022-09-23,235.139999,236.449997,221.429993,226.410004
2022-09-26,225.600006,232.699997,223.009995,224.070007
2022-09-27,228.630005,230.639999,220.720001,224.360001
2022-09-28,229.690002,246.649994,227.380005,245.199997
2022-09-29,241.610001,246.979996,235.679993,239.710007
2022-09-30,237.0,242.440002,233.259995,235.440002
2022-10-03,237.850006,241.539993,232.850006,239.039993
2022-10-04,244.839996,245.800003,233.25,240.740005
2022-10-05,238.759995,241.589996,227.380005,236.729996
2022-10-06,236.679993,244.279999,233.910004,240.020004
2022-10-07,235.770004,237.330002,224.279999,224.75
2022-10-10,225.639999,233.830002,224.229996,229.979996
2022-10-11,226.050003,230.440002,213.699997,214.289993
2022-10-12,214.300003,223.669998,212.639999,220.869995
2022-10-13,212.690002,234.470001,211.729996,232.509995
2022-10-14,237.800003,238.800003,229.509995,230.0
2022-10-17,234.410004,249.919998,234.399994,245.100006
2022-10-18,249.800003,250.369995,237.729996,240.860001
2022-10-19,265.0,279.299988,262.660004,272.380005
2022-10-20,272.779999,278.380005,266.380005,268.160004
2022-10-21,268.950012,290.75,265.679993,289.570007
2022-10-24,290.230011,290.48999,280.359985,282.450012
2022-10-25,286.950012,297.589996,285.549988,291.019989
2022-10-26,290.040009,305.630005,288.040009,298.619995
2022-10-27,298.329987,305.209991,294.779999,296.940002
2022-10-28,297.700012,301.190002,292.290009,295.720001
2022-10-31,295.130005,297.619995,289.5,291.880005
2022-11-01,296.170013,299.700012,286.420013,286.75
2022-11-02,286.399994,287.329987,272.839996,273.0
2022-11-03,271.25,276.290009,268.799988,269.059998
2022-11-04,272.019989,274.970001,255.320007,260.790009
2022-11-07,261.059998,261.149994,252.089996,258.600006
2022-11-08,259.920013,266.079987,256.880005,263.459991
2022-11-09,259.660004,260.899994,254.220001,254.660004
2022-11-10,265.98999,275.359985,260.089996,274.970001
2022-11-11,274.470001,290.660004,271.559998,290.130005
