Date,Open,High,Low,Adj Close
2023-02-22,112.339996,112.339996,111.370003,111.206161
2023-02-23,112.0,112.099998,110.190002,110.191032
2023-02-24,109.739998,110.269997,109.449997,109.24556
2023-02-27,110.43,111.18,110.260002,110.559258
2023-02-28,110.68,111.239998,110.470001,110.599136
2023-03-01,110.980003,111.029999,109.730003,110.07077
2023-03-02,110.410004,112.660004,110.400002,111.944984
2023-03-03,112.769997,113.199997,112.050003,112.802345
2023-03-06,112.989998,114.389999,112.660004,112.842224
2023-03-07,113.190002,113.629997,111.599998,111.795448
2023-03-08,112.260002,112.519997,111.790001,111.935013
2023-03-09,112.169998,112.790001,110.309998,110.120605
2023-03-10,110.599998,111.889999,108.919998,108.854515
2023-03-13,109.529999,110.970001,108.529999,109.731812
2023-03-14,110.760002,112.059998,110.209999,111.137482
2023-03-15,111.389999,112.029999,110.720001,111.037781
2023-03-16,111.389999,113.790001,111.389999,113.181175
2023-03-17,113.650002,114.010002,112.980003,113.001724
2023-03-20,113.010002,114.279999,113.010002,113.171204
2023-03-21,113.110001,115.150002,113.110001,114.586853
2023-03-22,114.290001,115.099998,113.139999,112.812317
2023-03-23,113.790001,116.599998,113.669998,115.683464
2023-03-24,118.080002,119.209999,117.610001,118.664276
2023-03-27,118.900002,119.400002,118.139999,118.275475
2023-03-28,118.089996,118.440002,117.360001,117.657379
2023-03-29,118.080002,119.330002,118.080002,118.823784
2023-03-30,120.0,120.050003,118.839996,118.734062
2023-03-31,119.379997,120.529999,118.970001,120.07991
2023-04-03,120.139999,121.650002,119.599998,120.97715
2023-04-04,121.43,125.470001,121.230003,124.855194
2023-04-05,125.239998,126.269997,124.839996,125.762398
2023-04-06,125.800003,126.050003,124.75,124.775452
2023-04-10,124.790001,125.800003,123.739998,125.234032
2023-04-11,125.129997,126.25,124.739998,125.293846
2023-04-12,126.279999,127.18,125.82,125.742455
2023-04-13,126.580002,128.720001,126.580002,127.885864
2023-04-14,127.980003,128.529999,127.440002,127.477119
2023-04-17,127.370003,128.419998,127.120003,127.68647
2023-04-18,128.809998,129.380005,127.82,128.643509
2023-04-19,128.580002,128.899994,128.059998,127.786156
2023-04-20,128.279999,129.580002,128.149994,128.404266
2023-04-21,129.050003,130.119995,128.699997,128.713303
2023-04-24,128.610001,129.610001,128.220001,129.082169
2023-04-25,128.990005,129.869995,128.869995,129.102112
2023-04-26,126.209999,127.040001,124.089996,124.735565
2023-04-27,124.050003,126.730003,124.050003,126.1213
2023-04-28,126.440002,127.699997,126.279999,126.888931
2023-05-01,127.139999,127.669998,126.339996,127.028496
2023-05-02,126.889999,127.419998,124.739998,125.772369
2023-05-03,126.309998,126.849998,124.82,124.685715
2023-05-04,125.93,125.980003,123.860001,123.628975
2023-05-05,123.779999,125.660004,123.269997,125.034645
2023-05-08,125.25,126.18,124.279999,125.373604
2023-05-09,125.510002,126.550003,124.839996,125.024681
2023-05-10,129.320007,129.5,122.93,124.356735
2023-05-11,125.370003,126.739998,124.360001,124.934952
2023-05-12,125.879997,126.75,124.739998,125.084496
2023-05-15,124.919998,125.510002,123.879997,124.456421
2023-05-16,124.279999,125.540001,123.949997,124.735565
2023-05-17,124.279999,125.68,123.540001,124.536179
2023-05-18,125.400002,126.300003,124.43,125.82222
2023-05-19,126.5,127.290001,125.110001,125.273911
2023-05-22,126.309998,126.699997,124.720001,124.735565
2023-05-23,124.5,125.599998,124.019997,124.905045
2023-05-24,125.459999,126.120003,124.389999,125.014702
2023-05-25,124.82,125.800003,123.949997,125.014702
2023-05-26,125.150002,126.860001,124.480003,126.410408
2023-05-30,127.029999,127.389999,126.099998,126.280609
2023-05-31,126.480003,128.309998,126.220001,127.79821
2023-06-01,128.0,128.550003,127.309998,127.488701
2023-06-02,127.830002,128.009995,126.459999,127.468727
2023-06-05,126.699997,128.190002,126.699997,126.819756
2023-06-06,127.32,128.160004,126.959999,126.939568
2023-06-07,127.139999,128.669998,125.440002,126.040985
2023-06-08,126.650002,128.589996,126.5,126.909615
2023-06-09,126.970001,127.260002,125.82,125.741463
2023-06-12,125.910004,126.160004,125.269997,125.561745
2023-06-13,125.760002,127.610001,125.68,127.119286
2023-06-14,127.050003,128.5,126.610001,127.698372
2023-06-15,128.580002,129.050003,127.690002,128.786652
2023-06-16,129.979996,130.0,128.220001,128.457169
2023-06-20,127.940002,128.419998,126.230003,126.210724
2023-06-21,125.470001,126.470001,124.410004,124.373619
2023-06-22,124.199997,125.940002,124.080002,125.252228
2023-06-23,124.910004,125.779999,124.580002,125.052544
2023-06-26,124.940002,127.339996,124.690002,126.470306
2023-06-27,127.480003,131.570007,127.230003,131.172882
2023-06-28,131.160004,132.869995,130.270004,130.454025
2023-06-29,130.720001,130.970001,128.789993,130.244339
2023-06-30,131.020004,131.539993,129.559998,129.495529
2023-07-03,129.100006,131.009995,129.009995,130.663681
2023-07-05,130.179993,130.550003,129.130005,129.685226
2023-07-06,128.800003,130.809998,128.669998,130.493958
2023-07-07,130.490005,131.259995,128.539993,128.996323
2023-07-10,129.720001,131.419998,129.720001,130.334198
2023-07-11,130.539993,139.380005,130.5,137.11351
2023-07-12,137.929993,138.149994,135.149994,135.256439
2023-07-13,136.830002,137.5,136.490005,136.494492
2023-07-14,136.779999,137.869995,136.050003,137.123489
2023-07-17,138.289993,140.300003,137.669998,138.032059
2023-07-18,138.550003,138.949997,137.330002,138.651062
2023-07-19,138.770004,139.610001,136.690002,136.624268
2023-07-20,136.389999,138.240005,136.389999,136.913818
2023-07-21,137.529999,138.240005,136.889999,136.843918
2023-07-24,137.660004,137.940002,136.779999,137.542816
2023-07-25,137.699997,139.779999,137.529999,139.349976
2023-07-26,139.039993,139.259995,137.949997,138.611145
2023-07-27,139.559998,140.179993,137.029999,137.293213
2023-07-28,138.350006,138.589996,137.520004,137.63269
2023-07-31,137.440002,138.050003,135.839996,136.135056
2023-08-01,135.520004,137.350006,135.460007,135.905411
2023-08-02,130.0,130.139999,125.470001,126.11087
2023-08-03,125.580002,126.849998,123.720001,123.634789
2023-08-04,124.040001,124.309998,122.470001,122.396736
2023-08-07,123.209999,124.650002,122.68,123.854439
2023-08-08,122.889999,123.559998,122.489998,122.41671
2023-08-09,122.879997,123.330002,121.449997,121.727791
2023-08-10,123.089996,123.669998,121.540001,122.07724
2023-08-11,121.550003,122.379997,121.089996,122.007347
2023-08-14,122.110001,123.559998,121.779999,122.576454
2023-08-15,121.870003,122.480003,121.220001,121.228584
2023-08-16,120.889999,121.620003,120.370003,120.489754
2023-08-17,120.330002,120.709999,118.690002,118.572777
2023-08-18,117.870003,119.43,117.82,118.173409
2023-08-21,118.43,119.129997,117.82,118.413025
2023-08-22,119.019997,119.699997,118.760002,119.34156
2023-08-23,120.150002,121.580002,119.730003,121.128738
2023-08-24,121.550003,122.419998,119.879997,119.72097
2023-08-25,119.93,120.190002,118.989998,119.501312
2023-08-28,120.0,120.599998,119.760002,120.330002
2023-08-29,120.480003,121.360001,119.970001,120.959999
2023-08-30,120.959999,121.639999,120.480003,120.550003
2023-08-31,120.830002,121.089996,119.050003,119.980003
2023-09-01,121.07,122.019997,119.489998,120.540001
2023-09-05,120.540001,122.379997,120.190002,121.5
2023-09-06,121.400002,121.470001,119.839996,120.900002
2023-09-07,120.860001,121.68,120.410004,120.940002
2023-09-08,121.400002,122.239998,120.529999,121.75
2023-09-11,122.510002,123.470001,121.800003,122.529999
2023-09-12,122.080002,123.25,121.190002,121.419998
2023-09-13,121.419998,122.690002,121.190002,121.68
2023-09-14,121.68,123.57,121.360001,123.040001
2023-09-15,122.550003,122.760002,120.209999,120.459999
2023-09-18,121.18,121.18,120.0,120.599998
2023-09-19,120.18,121.489998,120.120003,121.0
